"IMAGE","FILE","TASK",ERROR"
"sourcemage:latest","/sbin/e2image","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/e2label","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/e2undo","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/fdisk","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/findfs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/fsck","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/fsck.cramfs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/fsck.minix","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/fsfreeze","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/fstrim","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/genl","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/hwclock","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/ifconfig","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/ifenslave-3.4.51","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/ifstat","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/ifup","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/initctl","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/insmod","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/insmod.static","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/ip","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/ipmaddr","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/iptunnel","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/killall5","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/ldconfig","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/lnstat","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/logsave","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/losetup","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/metalog","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/mke2fs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/mkfs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/mkfs.bfs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/mkfs.cramfs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/mkfs.minix","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/mkswap","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/modinfo","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/modprobe","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/mount.fuse","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/nameif","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/nologin","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/nstat","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/pccardctl","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/pivot_root","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/plipconfig","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/rarp","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/raw","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/resize2fs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/rmmod","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/route","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/rtacct","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/rtmon","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/sfdisk","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/shutdown","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/simpleinit","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/slattach","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/sln","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/ss","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/sulogin","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/swaplabel","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/swapoff","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/swapon","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/switch_root","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/sysctl","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/tc","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/udevadm","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/wipefs","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/sbin/zramctl","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/usr/bin/a2p","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/usr/bin/addftinfo","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/usr/bin/addr2line","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/usr/bin/ar","unknowns-labeler","no package identified in executable file"
"sourcemage:latest","/usr/bin/as","unknowns-labeler","no package identified in executable file"
